IPC,DSCR,IPCanterior,IPCanterior1,IPCanterior2,IPCanterior3,PM_L1_ICACHE_MISS,PERF_COUNT_HW_CACHE_L1D:READ:MISS,PERF_COUNT_HW_CACHE_L1D:WRITE:MISS,PERF_COUNT_HW_CACHE_LL:WRITE:MISS,PM_DATA_FROM_L3,PM_MEM_PREF,PERF_COUNT_HW_CACHE_L1I:PREFETCH:ACCESS,PERF_COUNT_HW_CACHE_L1D:PREFETCH:ACCESS,PM_MEM_READ,PM_L1_ICACHE_RELOADED_PREF,PM_DATA_FROM_MEMORY,PM_BR_MPRED_CMPL,LLC-LOAD-MISSES,PM_DISP_HELD_IQ_FULL,PM_CMPLU_STALL_DMISS_L3MISS,PERF_COUNT_HW_BRANCH_INSTRUCTIONS
1.177114,1,1.176797,1.229566,1.176680,1.229394,6403252,8585303,6653914,1450574,599212,4834,10115244,0,142070,9445339,168454,4790887,205103,135790083,23849020,24950011
1.177398,1,1.177114,1.212261,1.177006,1.197609,7147767,6335999,5729238,1248922,654244,9168,10466153,0,133832,10333757,106556,4839391,203007,131038083,23284202,24689262
1.177707,1,1.177398,1.230875,1.177304,1.231902,6547852,8396553,6672774,1454028,567007,1448,9398014,0,127944,10547158,92365,4843040,213839,130838448,25110486,24540291
1.178088,1,1.177707,1.242760,1.177639,1.245547,7509004,7466797,7490116,1651618,565030,9324,8714557,0,177750,9360187,202402,4422611,216658,131892385,30335607,24214430
1.178477,1,1.178088,1.246152,1.177992,1.243893,6632548,7952586,6276390,1362948,660763,6874,10609499,0,81310,10227524,52332,4732786,226066,136692522,26593087,24919412
1.178828,1,1.178477,1.258739,1.178398,1.258651,6208986,9565398,6924566,1502360,529438,1614,8602777,0,134082,9131309,106026,4585746,215006,119617743,27123548,23851534
1.179221,1,1.178828,1.260791,1.178776,1.271911,6205261,9976646,7143392,1537336,652598,1220,9972248,0,187372,7235040,193274,4435956,196987,120324014,30687804,23246292
1.179571,1,1.179221,1.228448,1.179158,1.213831,5534131,10123593,5421974,1149276,497427,5774,9101224,0,109206,9853236,69594,4797152,204084,126081556,31457804,24021762
1.179896,1,1.179571,1.229004,1.179470,1.223773,7076221,7116995,6384623,1388256,654224,2280,10372575,0,152526,9012260,182243,4789463,202303,139828563,27673753,24846206
1.180259,1,1.179896,1.250097,1.179787,1.242094,5456234,10913978,6948282,1521114,472504,15656,8805137,0,96610,9095915,55448,4845560,208488,140336303,24468009,25251974
1.180573,1,1.180259,1.239788,1.180162,1.235415,7066202,7643374,6480457,1412036,696257,4114,10546468,0,88164,10556883,70843,4733788,228573,137771776,29605366,24865953
1.180919,1,1.180573,1.240266,1.180512,1.238257,6920338,7766916,6557495,1436344,657326,11998,10540475,0,133776,9262502,115365,4569631,209500,135242173,31219665,24420605
1.181208,1,1.180919,1.239364,1.180819,1.233171,6291782,9226862,6910888,1503444,642904,3366,10518605,0,168360,7905404,171916,4514859,209587,150716884,30049685,25561579
1.181522,1,1.181208,1.234431,1.181133,1.235541,6122177,9592391,6923521,1498744,599141,8036,9928787,0,127720,10055489,88960,4808568,212447,131843380,29277234,24310168
1.181740,1,1.181522,1.228571,1.181429,1.219221,6249339,9299223,6774935,1471912,561102,8676,9714678,0,100656,9878808,61356,4795347,205281,140635969,63030848,24047206
1.181774,1,1.181740,1.168440,1.181672,1.110629,4690331,9322194,6179642,1296490,733102,13072,10804500,0,110110,10513190,63931,4824640,207285,119441317,27001446,23728265
1.182063,1,1.181774,1.230114,1.181735,1.243841,6361505,10280849,7897337,1716238,676715,64422,9582919,2,183762,9767023,200682,4627424,211724,119992403,32561717,23476310
1.182323,1,1.182063,1.225527,1.181976,1.217656,7332440,6321914,6151640,1343590,723265,4836,10929898,0,147708,10014050,126041,4590612,212948,137574324,27266361,24867958
1.182578,1,1.182323,1.228245,1.182234,1.228085,6460958,8465075,6686132,1452988,665737,15460,10088809,0,131310,10117536,138124,4714600,206299,141451965,28450645,25067110
1.182953,1,1.182578,1.242068,1.182494,1.235172,6454078,8746013,6749463,1465824,611589,7486,9781385,0,140898,8859486,162328,4584002,221177,135096295,26315333,24773592
1.334942,71,1.345055,1.327865,1.338249,1.312367,7048547,7752160,6594799,580140,7134855,72012,10278609,1308723,5572,9487255,33975,2186255,68601,94058772,5164065,21378341
1.313711,71,1.334942,1.284660,1.334581,1.358820,4551184,11917839,4939029,453922,10212661,378748,7219311,1090970,35708,5876222,8460,1600541,409184,99652552,24969439,21425421
1.293736,71,1.313711,1.298776,1.320056,1.320284,3757638,12950309,4619060,391888,10697600,573166,6127847,963998,12412,5974770,22791,1383888,1078332,97140033,69027665,20230332
1.263490,71,1.293736,1.221881,1.303789,1.246115,3110231,12853078,4199125,335314,9927018,915436,4971173,847096,20098,4769317,41421,1135220,1758478,88451272,118257560,18899845
1.226283,71,1.263490,1.118161,1.274634,1.142448,2563036,12001437,3827477,297434,8595113,1263450,4256181,749270,17958,3930547,57851,933815,2400702,81884755,161877911,17462493
1.188548,71,1.226283,1.027168,1.237872,1.050940,2077699,11453316,3487801,258720,7173671,1556386,3638726,678523,18762,3353522,77340,803094,3130171,75958724,206637156,15996850
1.151286,71,1.188548,0.944795,1.199270,0.964795,1786940,10807761,3257019,238978,6421522,1986564,2892172,635668,26540,3027444,108650,705687,3668583,71245562,238617493,15046142
1.116904,71,1.151286,0.883578,1.161316,0.891449,1522291,10043108,3114032,198516,5395555,2415952,2757723,542285,46644,2580568,115270,631758,4135280,68308713,267835619,14016919
1.085814,71,1.116904,0.840785,1.125605,0.852974,1501242,9708354,3275965,213050,4554428,2722698,2477470,534729,30852,2374289,136271,571941,4437361,64229386,283797992,13617344
1.073852,71,1.085814,0.810182,1.093831,0.816349,1379553,9325212,3221305,198098,4058559,2828946,2271366,497948,20696,2226282,133376,527910,4785040,62499172,303035736,12968460
1.080741,71,1.073852,1.011806,1.068905,0.786882,1228082,9117870,3269253,181968,3581006,2066766,5822019,538690,19450,7675874,7668,4540041,158024,52440148,6899026,23030124
1.096918,71,1.080741,1.292372,1.076063,1.290028,1943160,7772933,1852240,190574,6755229,25192,2806593,5693608,7888,2550436,7938,4983511,287202,53816565,13582781,23696481
1.108332,71,1.096918,1.280572,1.093537,1.287486,1589060,8417791,1873076,146496,7057667,154898,2444730,5202619,18140,2345515,33978,4333745,622918,60106977,32946865,23083833
1.116055,71,1.108332,1.241095,1.106336,1.247092,1080093,7671735,1976998,111600,6242986,473756,1792170,5110282,26894,1975802,73055,4152321,915640,60487310,52609482,22385979
1.120306,71,1.116055,1.196802,1.114686,1.198181,780013,6941729,1798596,90186,6342377,828404,1645181,4671966,20944,1630189,94804,4047685,1127358,63218012,65265894,21938384
1.122268,71,1.120306,1.173302,1.119824,1.179343,813596,7219350,1919821,88550,6502994,1080664,1721021,4188259,40258,1680153,140726,3607156,1384634,62782154,82515366,21228163
1.122632,71,1.122268,1.139293,1.122178,1.137257,763836,7080956,1668472,79066,5428237,1483638,1309918,4402790,30178,1511811,157320,3462707,1557092,64231142,92805248,20818637
1.121575,71,1.122632,1.118934,1.122828,1.127402,723850,7193042,2003110,79132,5868922,1566444,1436242,3892411,58670,1276889,187124,3526562,1750872,67022816,106575753,20281750
1.119448,71,1.121575,1.094200,1.122304,1.090150,737627,7438112,2203481,73902,5252139,1778578,1169508,4142860,43158,1331924,197413,3232400,1983255,65904645,120836937,19696404
1.116568,71,1.119448,1.081591,1.120254,1.087961,580479,6820407,1903570,70922,5435853,1947068,1330988,3514062,51664,1169554,209836,3250768,1768407,60951431,114597440,17294943
1.112932,71,1.116568,1.047914,1.117541,1.049088,618674,7134185,2191458,71892,4975286,2732708,1092774,3625631,56460,1016035,204442,3417696,1975929,67325577,135182696,19072093
1.108621,71,1.112932,1.032145,1.113924,1.042273,570881,6721524,2412899,70694,4681709,2961120,1012294,3734904,54886,999866,219546,3193744,1987103,65969682,136292846,18995143
1.104115,71,1.108621,1.013841,1.109756,1.013888,587994,6894642,2706943,68184,4332962,3240954,979399,3454233,47912,971400,238168,3126159,2165682,66386642,148589183,18559829
1.099516,71,1.104115,0.999367,1.105448,1.011909,580962,7047302,2475133,68860,4784285,3035678,1099231,3253681,65982,1006254,259277,2805751,2342898,67317387,161515066,17989520
1.094701,71,1.099516,0.974015,1.100679,0.973212,536186,6669775,2612394,65182,4371637,3120256,1004781,3267646,64080,935212,254498,2814105,2364990,66611834,162108791,18016871
1.088939,71,1.094701,0.946016,1.095811,0.949948,568959,6966522,2448626,63156,4163117,3251272,893001,3399563,66306,952428,270483,2451634,2261362,64351222,156637227,18136999
1.083524,71,1.088939,0.959249,1.090234,0.967806,540040,7061324,2467332,65790,4124869,3468290,941704,2673821,63946,879963,267307,2786328,2471085,65057664,172689877,17488675
1.077794,71,1.083524,0.928991,1.085060,0.930101,529053,7226052,2522650,63238,4091092,3422810,969505,2663155,83354,887496,276307,2580197,2885515,68339914,197006670,16633955
1.072318,71,1.077794,0.924751,1.079239,0.928822,459549,6495236,2376847,58730,3896045,3474838,930279,2535302,82240,899168,273202,2462848,2751773,66700179,191370080,16751694
1.066960,71,1.072318,0.913516,1.073640,0.907827,464417,6427312,2590576,55560,3762735,3584744,895104,2506893,97840,740449,293745,2742287,2672960,66568635,185137596,16925029
1.061334,71,1.066960,0.893601,1.068428,0.898631,486617,6953805,2909730,57142,3483974,3515384,768775,3097115,92644,864691,296268,2192752,3162496,67342694,213290587,16132627
1.054882,71,1.061334,0.862697,1.062680,0.900849,480755,6863306,2991277,58846,3425380,3697108,815242,2538104,196336,664475,290277,2164234,3035090,66141339,205759370,16319960
1.048599,71,1.054882,0.877142,1.056937,0.915618,419986,6250006,2368691,55212,3230610,3664554,721067,2870240,235010,680457,364118,2351475,2930729,70237797,242655108,14376059
1.041163,71,1.048599,0.788737,1.050294,0.843707,401308,6017742,2177444,52798,3031865,5271456,757265,2092346,226630,586600,446566,1975981,3059505,68172257,235032809,14987103
1.040798,71,1.041163,0.807162,1.043087,0.806986,398667,6169870,2650478,49184,2887271,5242448,686584,2439071,129754,627167,307460,2119017,3036988,70220788,247893037,14154355
1.044975,71,1.040798,1.065931,1.038683,0.809106,351364,5807146,2309808,44630,6931392,572794,10276355,1325748,39184,6594749,26148,2598504,466582,82215272,22328973,22529394
1.052142,71,1.044975,1.336361,1.043052,1.343827,2592769,12084665,2904152,244700,10324975,222178,4044115,2314962,40844,3823270,49730,2411982,709568,80103578,38994635,22755272
1.057213,71,1.052142,1.282293,1.050632,1.287109,1933202,11726627,3421365,189666,10096531,332494,2955613,2413450,34860,2873238,78907,2234759,1108060,75438269,66548405,22183203
1.060190,71,1.057213,1.221566,1.056284,1.236687,1461551,11149921,2861166,143636,8985363,625820,2343674,2289301,41424,2225410,121182,2072259,1628512,71842639,100651537,20902645
1.061927,71,1.060190,1.165848,1.059811,1.186231,1129269,10498344,2644764,111680,7688513,926662,2056594,2118064,43572,2002350,154859,1979380,2139815,69094985,132936281,19534490
1.061849,71,1.061927,1.089926,1.061829,1.101221,1056173,9895701,2678077,101634,7163341,1166652,1699788,2177280,41566,1655677,185053,1877944,2453887,66278928,153037605,18878352
1.060979,71,1.061849,1.051174,1.062099,1.064597,911762,9464749,2777587,87158,6185278,1363088,1701504,1900665,47178,1553476,218062,1796755,2828181,65139686,174994802,17878659
1.059388,71,1.060979,1.013053,1.061409,1.022097,830747,9060884,2565071,78204,5712444,1567290,1468651,1919528,54100,1383464,243866,1642836,3060519,64177613,190803543,17331842
1.057193,71,1.059388,0.972745,1.059873,0.983375,860346,8939126,2386100,84384,5050925,1768788,1397923,1829247,67590,1385958,294474,1646826,3201705,62145192,200410996,17156700
1.054117,71,1.057193,0.971405,1.057837,0.980995,728579,8638906,3352846,71226,4896320,1904602,1307205,1848690,62674,1214077,279089,1573837,3379655,62422908,211028184,16590257
1.050349,71,1.054117,0.893007,1.055147,0.941965,766945,8434384,2905292,74448,3985177,2404854,1092398,1565049,189546,1258890,361366,1435678,3222413,60417719,239714010,15261360
1.046172,71,1.050349,0.846522,1.051458,0.838831,741445,7749814,2509858,71966,4294631,3689328,1055854,1781546,97602,1098138,360038,1435609,3285944,60320334,247901800,14868096
1.041788,71,1.046172,0.830933,1.047229,0.810084,655302,7446450,2607580,63464,4152557,3605730,995790,1758927,93480,959102,344703,1403928,3375777,58911484,252068143,14925441
1.037317,71,1.041788,0.829493,1.042869,0.839927,611673,7576779,2349355,63090,3911296,3507540,1066057,1620181,117300,1006062,408323,1372287,3361489,59806153,253337404,14683037
1.032857,71,1.037317,0.823527,1.038494,0.798406,589884,7307357,2651777,63094,3774216,3351926,1026302,1538654,122588,1034273,376639,1406414,3422584,59337841,261243385,14208720
1.028248,71,1.032857,0.800684,1.034006,0.803133,616846,7393950,2448740,62426,3531753,3399650,1016752,1492087,134136,1017972,434162,1386141,3429533,59359172,261967477,14142517
1.023769,71,1.028248,0.790332,1.029468,0.781717,578875,7171860,2591274,57196,3490831,3505582,923582,1544184,149226,992480,448972,1382240,3490109,59159942,270233451,13715644
1.019085,71,1.023769,0.774786,1.024832,0.779946,566729,7068057,2835438,55298,3567153,3274864,995952,1454302,157160,969819,465926,1292529,3479676,58051361,265546511,14142841
1.014569,71,1.019085,0.791948,1.020301,0.792211,617896,7179891,2634836,63376,3325473,3523106,955463,1496002,169940,915018,450628,1287416,3598579,58101876,277571192,13419773
1.010012,71,1.014569,0.765746,1.015761,0.771540,509325,6950810,2776886,52664,3072570,3371882,934388,1369818,158912,868591,491995,1272197,3498101,57981577,276849562,13337241
1.005591,71,1.010012,0.776237,1.011129,0.758406,514510,6933158,2990109,54324,3009057,3421394,892774,1418348,177422,871721,487830,1282474,3688182,54721856,282122077,13524305
1.001291,71,1.005591,0.749188,1.006732,0.765636,503062,6916528,3060813,53126,3020430,3239558,964009,1301376,193146,861982,547977,1287696,3538717,58058093,279035740,13223711
0.996814,71,1.001291,0.749606,1.002295,0.742678,471631,6768844,2900554,49740,3010819,3582898,772671,1499222,196468,875694,529932,1293379,3514474,56992997,273816454,13632873
0.992324,71,0.996814,0.741131,0.998068,0.730334,467527,6692275,2812077,51604,3072542,3453104,831952,1383790,222380,755706,535695,1253740,3619108,59062322,290187573,12439042
0.988149,71,0.992324,0.747374,0.993489,0.736376,479356,6817549,2775258,52916,2789745,3327170,801361,1307406,232456,837229,555013,1320050,3615584,56686137,288542703,12678300
0.984032,71,0.988149,0.721664,0.989265,0.723588,438229,6582233,2812883,49394,2898969,3526500,753893,1441741,253116,857614,613968,1218891,3654496,57697851,288425557,12709217
0.979791,71,0.984032,0.736101,0.984935,0.757979,400782,6658456,3157945,44052,2790712,3451262,741829,1423851,249992,794177,594652,1260247,3502826,55748549,275967391,13508851
0.975692,71,0.979791,0.736238,0.980985,0.728242,466757,6661252,3074798,51418,2787846,3382760,793991,1320787,267006,753989,598873,1265996,3680098,57289555,298055705,12083819
0.971497,71,0.975692,0.695219,0.976793,0.698327,518926,6515807,2800660,56152,2723214,3421226,798414,1268845,315744,829932,669046,1171395,3698782,55477923,296279227,12355304
0.967518,71,0.971497,0.721152,0.972407,0.709136,481808,6575659,2560298,54018,2643418,3181600,805031,1215160,296414,815643,599070,1228214,3554323,56876008,281623807,13046625
0.963785,71,0.967518,0.708832,0.968396,0.708651,464110,6538054,2704533,49164,2558198,3115578,824242,1041569,296546,713980,626611,1235878,3542944,57005410,282269240,13054197
0.959809,71,0.963785,0.708468,0.964729,0.723724,457181,6586174,3002909,49594,2858183,3739218,683676,1500243,320094,737445,676593,1169693,3631698,54155112,291600147,12663310
0.955804,71,0.959809,0.690639,0.960788,0.703501,433695,6461218,3283653,45710,2364870,3294530,704535,1171803,316362,694479,701277,1191129,3608571,55256004,295138011,12334486
0.952137,71,0.955804,0.708347,0.956835,0.707111,476660,6609083,3120510,51258,2554140,3348040,727196,1255830,376668,749983,688448,1206121,3582919,57523077,296985486,11941220
0.948674,71,0.952137,0.733623,0.953102,0.718761,398908,6500309,2943720,45750,2699939,3533686,728020,1281441,332275,714320,604330,1212615,3498376,54892996,295118259,12148385
0.945155,71,0.948674,0.720168,0.949747,0.714098,377042,6408910,2377888,40038,2639285,3603052,708484,1388701,353352,695103,661473,1225397,3467877,55516396,305111364,11024486
0.940922,71,0.945155,0.626786,0.946117,0.616596,353353,5621075,3017724,37314,2622649,4067294,646155,1321519,395986,692118,648119,1117156,3247090,53562764,306696980,11876742
0.936339,71,0.940922,0.603995,0.941947,0.578786,385546,5493414,2677095,38736,2420713,3927800,619618,1289869,353436,558722,662894,1027432,3287721,55424159,314974139,11403535
0.934094,71,0.936339,0.617854,0.937473,0.606850,389263,5706709,2855395,42456,2128380,3664414,566573,1099049,397254,637342,700536,1059499,3292897,51407632,327979151,10721953
0.933904,71,0.934094,0.610044,0.933284,0.601871,406561,5746241,2626206,47634,2440194,4046842,574904,1351741,523538,1235845,737838,1143182,899150,108384881,53975637,17976537
0.937142,71,0.933904,1.239460,0.932977,1.244170,3739386,14969751,3436271,446486,13039206,120306,5417363,407078,49274,4629719,76936,1532864,1133015,100649712,65933207,20193580
0.939027,71,0.937142,1.157141,0.936629,1.186421,1999099,14714273,2329629,249786,12013109,238796,3206106,373283,46182,2996570,132570,1237763,1971327,87431137,125652507,18422002
0.939525,71,0.939027,1.036712,0.938889,1.065044,1504682,13317418,2148279,183242,10032815,414360,2375201,348395,56142,2348579,205339,1033186,2749206,78168540,179014664,16556090
0.940713,71,0.939525,0.936716,0.939636,0.957451,1167342,12024309,1861443,143700,8127162,623016,1981975,322899,65166,1922224,283664,912310,3274212,71277389,214260371,15357686
0.944685,71,0.940713,1.132142,0.939294,0.887060,993989,11140830,1714496,121280,7067114,755826,1616872,306028,24666,174345,22011,5658898,4386,12039955,1931342,26735931
0.952822,71,0.944685,1.391089,0.943300,1.390716,64587,445250,99459,20380,365704,14162,91160,8187714,6174,86199,2303,6026437,2169,10885046,407486,26742469
0.962347,71,0.952822,1.646559,0.950129,1.466735,50774,544073,158614,23760,799671,15162,183028,12393668,9412,139047,3951,58382,3052,16881144,1538479,31726334
0.972753,71,0.962347,1.829841,0.959707,1.829198,79816,600159,161464,27068,515727,6382,108371,12745484,5576,103966,2065,31263,1927,15842844,974373,31777605
0.982830,71,0.972753,1.830799,0.970170,1.830368,72952,537007,172181,25000,446713,5768,95190,12826912,4454,96052,1547,24083,1528,15441720,770788,31810405
0.992591,71,0.982830,1.820341,0.980353,1.823935,68057,519439,156482,22878,409619,38884,90656,12615809,3808,89958,1410,29759,6649,18195785,526570,31730794
1.002662,71,0.992591,1.815082,0.990184,1.816114,65660,493366,154921,22028,376705,13474,87526,12577082,3428,86850,1229,27237,15417,17907537,1295280,31703021
1.013054,71,1.002662,1.903645,1.000017,1.894487,119410,1009899,291042,52706,670900,11136,157301,14281124,12686,137833,4681,50564,3977,25266759,2067506,32099409
